age,nbHomme,nbFemme,tot,proba
0,28140,26858,54998,0.0109320617226773
1,27446,26344,53790,0.0106919451627843
2,28035,26590,54625,0.0108579197716507
3,28772,26783,55555,0.0110427777192505
4,28926,27536,56462,0.0112230639111569
5,28679,27491,56170,0.0111650224910503
6,30121,28644,58765,0.0116808357964495
7,29603,28134,57737,0.0114764981941565
8,30314,28811,59125,0.0117523937116494
9,29448,28324,57772,0.0114834552136898
10,29549,28610,58159,0.0115603799725297
11,29359,28042,57401,0.0114097108066366
12,29502,27651,57153,0.0113604153539433
13,29115,27703,56818,0.0112938267384101
14,29466,28281,57747,0.0114784859140232
15,30692,28586,59278,0.0117828058256094
16,31246,29551,60797,0.0120847404733556
17,29454,27714,57168,0.0113633969337433
18,28967,27216,56183,0.011167606526877
19,27744,26367,54111,0.0107557509705042
20,27658,26507,54165,0.0107664846577842
21,27290,25645,52935,0.0105219951141846
22,26210,24854,51064,0.0101500927271318
23,25099,24973,50072,0.00995291091635874
24,26072,25878,51950,0.0103262047073182
25,26159,26370,52529,0.010441293687598
26,26709,27008,53717,0.0106774348077577
27,26581,27842,54423,0.0108177678303441
28,27149,28623,55772,0.0110859112403571
29,27567,28011,55578,0.0110473494749438
30,27560,29552,57112,0.01135226570249
31,28001,29847,57848,0.0114985618846765
32,27550,29602,57152,0.0113602165819567
33,27485,29877,57362,0.0114019586991566
34,29650,31327,60977,0.0121205194309556
35,29969,31962,61931,0.0123101479062353
36,30241,32533,62774,0.012477712690995
37,28399,31302,59701,0.0118668863759693
38,29025,30734,59759,0.0118784151511959
39,28668,30125,58793,0.0116864014120762
40,28010,29403,57413,0.0114120960704766
41,28796,30089,58885,0.0117046884348495
42,30356,31867,62223,0.0123681893263419
43,32014,34044,66058,0.0131304798952074
44,33420,35520,68940,0.0137033407607799
45,32896,35202,68098,0.0135359747480068
46,33133,35058,68191,0.0135544605427668
47,32397,34632,67029,0.0133234874942605
48,32658,34948,67606,0.013438178930567
49,32664,35385,68049,0.0135262349206602
50,33746,35907,69653,0.013845065187273
51,33082,36536,69618,0.0138381081677397
52,33706,37028,70734,0.0140599377048594
53,33313,36058,69371,0.0137890114870331
54,32345,34307,66652,0.0132485504552872
55,32108,34242,66350,0.013188521315314
56,31561,34765,66326,0.013183750787634
57,31359,34135,65494,0.0130183724947276
58,30457,33711,64168,0.012754800840408
59,30520,33964,64484,0.0128176127881945
60,29988,33140,63128,0.0125480779742749
61,29718,33602,63320,0.0125862421957149
62,29325,33891,63216,0.0125655699091016
63,29280,32871,62151,0.0123538777433019
64,29751,33219,62970,0.0125166720003816
65,28981,33129,62110,0.0123457280918486
66,30952,34803,65755,0.0130702519832475
67,29761,33945,63706,0.0126629681825681
68,30114,34274,64388,0.0127985306774746
69,30278,34742,65020,0.0129241545730477
70,28125,33398,61523,0.0122290489356754
71,23076,27326,50402,0.0100185056719586
72,22821,27116,49937,0.00992607669815877
73,22314,26548,48862,0.00971239681249242
74,20952,24971,45923,0.00912820594367994
75,18661,22682,41343,0.00821783024474795
76,17879,22521,40400,0.00803038826132156
77,17428,21455,38883,0.00772885115754866
78,16965,21390,38355,0.00762389954858882
79,15275,20699,35974,0.00715062344833618
80,15256,20712,35968,0.00714943081641618
81,14395,19801,34196,0.00679720685604336
82,13582,19812,33394,0.00663779172273693
83,12850,18502,31352,0.00623189932596419
84,11963,18593,30556,0.00607367682457776
85,10646,16799,27445,0.00545529717405867
86,9494,16419,25913,0.00515077849048578
87,7971,14650,22621,0.00449642111038007
88,6965,13680,20645,0.00410364766472731
89,5643,11955,17598,0.00349798942135487
90,4712,10814,15526,0.00308613386498214
91,3832,9485,13317,0.00264704654643612
92,3004,7899,10903,0.00216721097062349
93,2417,6829,9246,0.0018378457887173
94,1861,5588,7449,0.00148065252867783
95,1446,4604,6050,0.00120257051933157
96,1015,3447,4462,0.000886920604505366
97,435,1710,2145,0.000426365911399375
98,227,1031,1258,0.0002500551592263
99,471,2239,2710,0.000538672083865877
